asset_id,report_date,asset_type,currency,Term Months,interest_rate,amount
211244,2025-Q1,interbank,eur,20,12.07,0.215241
211245,2025-Q1,security,uzs,3,3.62,0.293115
211246,2025-Q1,loan,usd,84,2.13,0.385785
211247,2025-Q1,loan,usd,114,23.75,0.253457
211248,2025-Q1,cash,eur,85,21.9,0.159324
211249,2025-Q1,loan,eur,21,6.41,0.324536
211250,2025-Q1,loan,eur,108,2.81,0.38114
211251,2025-Q1,cash,eur,75,17.98,0.181563
211252,2025-Q1,cash,usd,39,17.15,0.160915
211253,2025-Q1,interbank,usd,65,21.58,0.184102
211254,2025-Q1,loan,eur,76,15.3,0.274656
211255,2025-Q1,loan,eur,57,22.48,0.225987
211256,2025-Q1,cash,usd,67,21.44,0.141513
211257,2025-Q1,interbank,eur,111,16.13,0.26042
211258,2025-Q1,cash,eur,58,13.62,0.189457
211259,2025-Q1,interbank,usd,49,17.32,0.196939
211260,2025-Q1,cash,eur,55,5.2,0.247798
211261,2025-Q1,security,eur,38,11.32,0.242231
211262,2025-Q1,security,eur,105,8.72,0.322915
211263,2025-Q1,cash,usd,69,1.34,0.275298
211264,2025-Q1,interbank,uzs,87,15.52,0.241606
211265,2025-Q1,security,eur,108,13.49,0.30876
211266,2025-Q1,cash,eur,55,6.97,0.25385
211267,2025-Q1,loan,eur,85,1.63,0.348844
211268,2025-Q1,security,uzs,65,2.03,0.323336
211269,2025-Q1,cash,usd,102,20.24,0.190201
211270,2025-Q1,security,eur,93,13.54,0.306126
211271,2025-Q1,loan,eur,93,16.61,0.259479
211272,2025-Q1,loan,usd,12,5.77,0.308323
211273,2025-Q1,cash,uzs,72,23.49,0.15685
211274,2025-Q1,interbank,uzs,11,9.96,0.248019
211275,2025-Q1,loan,eur,34,21.1,0.203369
211276,2025-Q1,loan,usd,105,8.33,0.348326
211277,2025-Q1,cash,uzs,41,15.85,0.190255
211278,2025-Q1,security,eur,82,12.18,0.272024
211279,2025-Q1,security,usd,81,15.38,0.241792
211280,2025-Q1,interbank,eur,92,13.95,0.242444
211281,2025-Q1,cash,usd,71,11.6,0.215762
211282,2025-Q1,interbank,uzs,109,21.87,0.202028
211283,2025-Q1,security,usd,105,22.13,0.23003
211284,2025-Q1,security,eur,40,22.57,0.216439
211285,2025-Q1,security,eur,44,16.56,0.228074
211286,2025-Q1,loan,usd,64,4.05,0.3478
211287,2025-Q1,cash,uzs,41,1.09,0.26309
211288,2025-Q1,security,uzs,38,8.12,0.278643
211289,2025-Q1,interbank,eur,118,20.73,0.211716
211290,2025-Q1,interbank,usd,106,12.32,0.256243
211291,2025-Q1,loan,eur,98,12.42,0.308381
211292,2025-Q1,cash,uzs,66,21.97,0.168934
211293,2025-Q1,interbank,eur,87,13.93,0.252736
211294,2025-Q1,loan,eur,96,4.47,0.349483
211295,2025-Q1,interbank,uzs,76,17.68,0.229502
211296,2025-Q1,interbank,uzs,41,15.12,0.213739
211297,2025-Q1,cash,uzs,43,13.87,0.201732
211298,2025-Q1,cash,eur,6,14.22,0.141387
211299,2025-Q1,loan,usd,66,21.43,0.253128
211300,2025-Q1,cash,uzs,113,0.52,0.318477
211301,2025-Q1,security,uzs,6,3.42,0.306374
211302,2025-Q1,cash,uzs,67,1.55,0.282977
211303,2025-Q1,interbank,usd,86,1.92,0.324672
211304,2025-Q1,loan,uzs,16,8.27,0.286317
211305,2025-Q1,security,usd,107,15.03,0.299916
211306,2025-Q1,interbank,usd,27,1.64,0.283003
211307,2025-Q1,cash,eur,92,3.82,0.295912
211308,2025-Q1,security,uzs,72,4.11,0.326824
211309,2025-Q1,cash,uzs,3,4.94,0.228053
211310,2025-Q1,loan,eur,54,9.97,0.297129
211311,2025-Q1,security,eur,103,14.34,0.29079
211312,2025-Q1,interbank,eur,29,19.11,0.155759
211313,2025-Q1,loan,eur,75,18.32,0.255218
211314,2025-Q1,interbank,eur,107,21.35,0.198411
211315,2025-Q1,interbank,usd,71,8.82,0.270733
211316,2025-Q1,cash,usd,115,14.25,0.220191
211317,2025-Q1,interbank,uzs,6,7.1,0.224765
211318,2025-Q1,loan,eur,82,8.44,0.333328
211319,2025-Q1,security,uzs,22,10.87,0.257565
211320,2025-Q1,loan,eur,108,18.71,0.304984
211321,2025-Q1,security,usd,110,18.33,0.251261
211322,2025-Q1,loan,eur,15,20.86,0.206663
211323,2025-Q1,cash,usd,108,16.71,0.177279
211324,2025-Q1,cash,uzs,95,6.96,0.262431
211325,2025-Q1,interbank,uzs,118,8.97,0.304907
211326,2025-Q1,cash,uzs,71,21.27,0.148686
211327,2025-Q1,loan,eur,34,19.41,0.248517
211328,2025-Q1,interbank,uzs,102,18.85,0.228475
211329,2025-Q1,cash,eur,69,10.59,0.234023
211330,2025-Q1,interbank,usd,51,17.98,0.221312
211331,2025-Q1,security,uzs,28,12.52,0.250313
211332,2025-Q1,cash,eur,63,4.8,0.274943
211333,2025-Q1,interbank,usd,41,15.88,0.203086
211334,2025-Q1,interbank,eur,41,0.39,0.291574
211335,2025-Q1,loan,eur,2,16.51,0.222065
211336,2025-Q1,security,uzs,54,3.73,0.318178
211337,2025-Q1,loan,uzs,2,20.96,0.195835
211338,2025-Q1,cash,uzs,101,17.44,0.200612
211339,2025-Q1,security,eur,79,8.54,0.315527
211340,2025-Q1,loan,usd,82,10.05,0.319823
211341,2025-Q1,interbank,usd,67,18.53,0.220724
211342,2025-Q1,loan,uzs,24,15.18,0.257654
211343,2025-Q1,security,usd,82,11.82,0.301143
211344,2025-Q1,security,eur,71,6.98,0.307354
211345,2025-Q1,loan,eur,32,18.69,0.257788
211346,2025-Q1,loan,eur,82,23.42,0.2171
211347,2025-Q1,security,uzs,73,2.7,0.349398
211348,2025-Q1,interbank,eur,80,13.54,0.23732
211349,2025-Q1,cash,usd,96,6.69,0.260493
211350,2025-Q1,interbank,uzs,79,16.05,0.216393
211351,2025-Q1,security,usd,72,11.74,0.28318
211352,2025-Q1,security,eur,64,2.39,0.340618
211353,2025-Q1,loan,usd,80,3.67,0.342724
211354,2025-Q1,security,usd,76,23.73,0.218405
211355,2025-Q1,loan,usd,80,16.14,0.278753
211356,2025-Q1,cash,usd,101,9.91,0.273517
211357,2025-Q1,loan,uzs,27,14.83,0.25593
211358,2025-Q1,interbank,uzs,49,0.61,0.314034
211359,2025-Q1,loan,uzs,52,21.94,0.244835
211360,2025-Q1,loan,uzs,53,11.64,0.294602
211361,2025-Q1,security,eur,11,4.61,0.301045
211362,2025-Q1,security,eur,82,2.64,0.337125
211363,2025-Q1,cash,usd,21,21.69,0.149086
211364,2025-Q1,interbank,eur,10,3.1,0.277625
211365,2025-Q1,security,usd,107,19.5,0.241115
211366,2025-Q1,loan,uzs,48,8.3,0.302331
211367,2025-Q1,cash,uzs,6,5.82,0.217913
211368,2025-Q1,loan,eur,40,9.38,0.288281
211369,2025-Q1,security,eur,11,10.05,0.271219
211370,2025-Q1,security,usd,8,1.41,0.295724
211371,2025-Q1,cash,usd,14,19.36,0.124349
211372,2025-Q1,cash,usd,12,20.71,0.119951
211373,2025-Q1,cash,usd,64,4.17,0.267488
211374,2025-Q1,security,usd,90,13.84,0.27498
211375,2025-Q1,loan,usd,2,0.35,0.347548
211376,2025-Q1,cash,eur,65,21.55,0.154478
211377,2025-Q1,loan,eur,33,2.65,0.337165
211378,2025-Q1,security,usd,117,3.62,0.35658
211379,2025-Q1,loan,usd,33,1.76,0.308687
211380,2025-Q1,security,uzs,2,15.75,0.199178
211381,2025-Q1,cash,usd,70,10.0,0.220774
211382,2025-Q1,interbank,uzs,95,16.2,0.232768
211383,2025-Q1,interbank,uzs,54,23.36,0.156304
211384,2025-Q1,interbank,usd,68,3.24,0.297687
211385,2025-Q1,cash,usd,13,12.2,0.192469
211386,2025-Q1,security,usd,42,8.02,0.303464
211387,2025-Q1,cash,usd,23,23.22,0.112855
211388,2025-Q1,security,usd,116,5.51,0.347439
211389,2025-Q1,loan,eur,74,4.22,0.334154
211390,2025-Q1,interbank,eur,61,15.95,0.221643
211391,2025-Q1,cash,usd,9,13.93,0.188884
211392,2025-Q1,cash,uzs,12,13.13,0.190441
211393,2025-Q1,interbank,uzs,36,19.17,0.20659
211394,2025-Q1,security,eur,45,19.62,0.218072
211395,2025-Q1,loan,uzs,46,0.63,0.363789
211396,2025-Q1,security,usd,8,23.13,0.19754
211397,2025-Q1,security,usd,58,9.25,0.267011
211398,2025-Q1,interbank,usd,92,9.32,0.295133
211399,2025-Q1,cash,uzs,45,16.42,0.182463
211400,2025-Q1,loan,uzs,10,13.15,0.270233
211401,2025-Q1,loan,usd,42,11.0,0.272965
211402,2025-Q1,loan,usd,90,4.36,0.370679
211403,2025-Q1,security,uzs,75,2.44,0.333883
211404,2025-Q1,interbank,usd,10,2.21,0.29089
211405,2025-Q1,interbank,uzs,51,11.08,0.23604
211406,2025-Q1,interbank,uzs,95,18.17,0.222427
211407,2025-Q1,loan,usd,6,17.7,0.25675
211408,2025-Q1,interbank,uzs,99,19.87,0.19727
211409,2025-Q1,cash,uzs,112,12.6,0.230867
211410,2025-Q1,security,usd,21,0.9,0.332612
211411,2025-Q1,interbank,eur,118,12.64,0.265407
211412,2025-Q1,interbank,usd,69,7.57,0.279619
211413,2025-Q1,security,eur,58,7.2,0.291822
211414,2025-Q1,security,usd,30,21.25,0.192244
211415,2025-Q1,security,usd,41,2.5,0.312782
211416,2025-Q1,cash,eur,68,20.87,0.179599
211417,2025-Q1,security,uzs,104,4.61,0.336735
211418,2025-Q1,security,usd,14,5.3,0.305347
211419,2025-Q1,interbank,eur,105,11.2,0.254171
211420,2025-Q1,cash,usd,77,9.76,0.264262
211421,2025-Q1,loan,uzs,78,1.24,0.386442
211422,2025-Q1,interbank,usd,21,2.46,0.313458
211423,2025-Q1,cash,uzs,45,4.9,0.260459
211424,2025-Q1,interbank,eur,9,14.62,0.211163
211425,2025-Q1,interbank,eur,92,18.36,0.223362
211426,2025-Q1,cash,eur,117,22.38,0.211076
211427,2025-Q1,cash,eur,26,4.38,0.230998
211428,2025-Q1,loan,eur,92,7.95,0.320125
211429,2025-Q1,interbank,uzs,74,15.99,0.220012
211430,2025-Q1,interbank,uzs,34,17.86,0.185916
211431,2025-Q1,security,usd,19,20.87,0.200142
211432,2025-Q1,security,usd,1,13.6,0.217545
211433,2025-Q1,interbank,usd,76,11.73,0.240447
211434,2025-Q1,interbank,uzs,119,11.16,0.286502
211435,2025-Q1,security,usd,19,20.49,0.176432
211436,2025-Q1,interbank,usd,13,16.03,0.190828
211437,2025-Q1,cash,usd,56,22.69,0.152227
211438,2025-Q1,security,usd,92,19.85,0.238379
211439,2025-Q1,interbank,uzs,35,23.42,0.132231
211440,2025-Q1,security,usd,66,3.31,0.333239
211441,2025-Q1,security,eur,59,15.12,0.269966
211442,2025-Q1,loan,eur,97,8.73,0.331837
211443,2025-Q1,interbank,uzs,10,11.1,0.22206
211444,2025-Q1,interbank,usd,2,17.94,0.176852
211445,2025-Q1,interbank,uzs,16,20.68,0.172739
211446,2025-Q1,cash,uzs,61,0.51,0.284816
211447,2025-Q1,security,uzs,14,7.68,0.272224
211448,2025-Q1,cash,usd,48,18.13,0.151163
211449,2025-Q1,security,usd,118,10.4,0.312098
211450,2025-Q1,loan,uzs,90,1.5,0.390761
211451,2025-Q1,security,usd,110,18.06,0.257501
211452,2025-Q1,security,eur,13,1.27,0.30481
211453,2025-Q1,loan,uzs,15,22.79,0.215597
211454,2025-Q1,loan,eur,95,4.85,0.359354
211455,2025-Q1,interbank,uzs,44,5.98,0.286096
211456,2025-Q1,loan,usd,66,14.76,0.286695
211457,2025-Q1,cash,eur,33,22.28,0.147345
211458,2025-Q1,interbank,eur,59,2.31,0.292687
211459,2025-Q1,interbank,eur,61,20.85,0.175828
211460,2025-Q1,security,usd,15,17.94,0.225074
211461,2025-Q1,security,usd,43,12.99,0.259801
211462,2025-Q1,loan,eur,61,20.19,0.22745
211463,2025-Q1,loan,uzs,46,17.29,0.233576
211464,2025-Q1,cash,eur,52,23.38,0.127496
211465,2025-Q1,cash,uzs,81,18.34,0.201087
211466,2025-Q1,cash,eur,53,1.87,0.255827
211467,2025-Q1,security,eur,99,11.53,0.291511
211468,2025-Q1,cash,eur,102,5.64,0.259313
211469,2025-Q1,loan,eur,96,22.1,0.258815
211470,2025-Q1,interbank,usd,86,12.0,0.252397
211471,2025-Q1,cash,uzs,111,0.04,0.341384
211472,2025-Q1,cash,uzs,5,0.5,0.249946
211473,2025-Q1,security,uzs,111,4.33,0.352499
211474,2025-Q1,loan,usd,79,5.37,0.339583
211475,2025-Q1,cash,usd,30,1.01,0.253535
211476,2025-Q1,security,uzs,70,3.66,0.315986
211477,2025-Q1,loan,uzs,87,0.07,0.388129
211478,2025-Q1,cash,uzs,86,15.21,0.225658
211479,2025-Q1,cash,uzs,57,11.13,0.224219
211480,2025-Q1,cash,uzs,63,16.34,0.185365
211481,2025-Q1,security,eur,90,20.44,0.246945
211482,2025-Q1,loan,eur,47,11.1,0.29665
211483,2025-Q1,security,eur,54,22.75,0.193684
211484,2025-Q1,cash,uzs,41,18.09,0.187531
211485,2025-Q1,cash,eur,6,18.82,0.146034
211486,2025-Q1,loan,eur,76,3.67,0.364318
211487,2025-Q1,security,usd,32,9.92,0.252041
211488,2025-Q1,security,uzs,50,1.78,0.334497
211489,2025-Q1,interbank,uzs,103,10.81,0.258719
211490,2025-Q1,cash,eur,60,20.45,0.174044
211491,2025-Q1,loan,uzs,95,7.11,0.323283
211492,2025-Q1,loan,eur,103,18.8,0.260608
211493,2025-Q1,security,eur,83,20.58,0.244109
211494,2025-Q1,interbank,usd,113,4.64,0.343754
211495,2025-Q1,security,uzs,52,7.04,0.319056
211496,2025-Q1,interbank,usd,41,2.64,0.297301
211497,2025-Q1,loan,uzs,62,12.86,0.274622
211498,2025-Q1,cash,uzs,4,12.83,0.179659
211499,2025-Q1,cash,eur,116,18.23,0.223606
211500,2025-Q1,interbank,usd,54,8.5,0.260155
211501,2025-Q1,security,uzs,27,9.22,0.261788
211502,2025-Q1,loan,uzs,76,9.58,0.301299
211503,2025-Q1,security,usd,13,4.4,0.317354
211504,2025-Q1,security,usd,11,9.55,0.24597
211505,2025-Q1,interbank,eur,109,4.05,0.301498
211506,2025-Q1,loan,usd,16,6.33,0.323061
211507,2025-Q1,cash,usd,32,5.67,0.245607
211508,2025-Q1,cash,uzs,51,17.72,0.167371
211509,2025-Q1,loan,usd,34,7.53,0.310718
211510,2025-Q1,security,usd,18,3.74,0.265736
211511,2025-Q1,cash,uzs,67,4.26,0.296568
211512,2025-Q1,security,usd,51,15.57,0.223652
211513,2025-Q1,cash,usd,16,0.48,0.276623
211514,2025-Q1,interbank,eur,70,4.48,0.291789
211515,2025-Q1,loan,usd,52,5.38,0.353696
211516,2025-Q1,cash,usd,65,20.84,0.136421
211517,2025-Q1,interbank,usd,47,9.1,0.254347
211518,2025-Q1,loan,usd,21,2.45,0.334779
211519,2025-Q1,loan,usd,37,2.58,0.335757
211520,2025-Q1,interbank,usd,108,8.89,0.275443
211521,2025-Q1,interbank,eur,8,17.79,0.19225
211522,2025-Q1,interbank,usd,46,14.93,0.239676
211523,2025-Q1,security,usd,99,0.11,0.357862
211524,2025-Q1,security,usd,48,15.96,0.207643
211525,2025-Q1,interbank,usd,78,14.59,0.248695
211526,2025-Q1,security,uzs,108,22.46,0.225516
211527,2025-Q1,cash,uzs,89,12.81,0.217356
211528,2025-Q1,security,usd,102,16.72,0.275817
211529,2025-Q1,security,usd,23,11.92,0.251901
211530,2025-Q1,interbank,uzs,92,4.39,0.312366
211531,2025-Q1,interbank,eur,120,15.64,0.268108
211532,2025-Q1,security,eur,53,3.17,0.329642
211533,2025-Q1,loan,usd,60,21.9,0.237347
211534,2025-Q1,cash,uzs,109,14.4,0.251433
211535,2025-Q1,loan,eur,23,21.43,0.227312
211536,2025-Q1,interbank,eur,56,2.0,0.303807
211537,2025-Q1,loan,uzs,101,14.96,0.323876
211538,2025-Q1,loan,uzs,90,23.47,0.225893
211539,2025-Q1,loan,uzs,28,21.78,0.227047
211540,2025-Q1,interbank,eur,108,4.93,0.322899
211541,2025-Q1,security,usd,52,4.35,0.315236
211542,2025-Q1,security,eur,61,19.15,0.226044
211543,2025-Q1,loan,eur,79,0.84,0.368409
211544,2025-Q1,interbank,eur,78,14.62,0.251786
211545,2025-Q1,cash,uzs,40,19.58,0.166076
211546,2025-Q1,security,usd,61,8.25,0.273675
211547,2025-Q1,loan,eur,47,19.18,0.246496
211548,2025-Q1,interbank,usd,24,14.64,0.190887
211549,2025-Q1,security,usd,52,22.15,0.183909
211550,2025-Q1,interbank,usd,6,11.99,0.216204
211551,2025-Q1,interbank,usd,108,6.94,0.321412
211552,2025-Q1,loan,uzs,13,1.14,0.337361
211553,2025-Q1,loan,eur,38,7.91,0.305376
211554,2025-Q1,security,eur,87,3.94,0.327907
211555,2025-Q1,loan,usd,27,19.77,0.190786
211556,2025-Q1,loan,uzs,92,18.6,0.273993
211557,2025-Q1,cash,usd,1,20.2,0.151567
211558,2025-Q1,security,usd,65,17.03,0.239943
211559,2025-Q1,loan,uzs,39,16.97,0.238682
211560,2025-Q1,cash,eur,112,1.05,0.328681
211561,2025-Q1,interbank,uzs,114,14.51,0.252819
211562,2025-Q1,loan,eur,71,17.66,0.270824
211563,2025-Q1,cash,eur,90,9.65,0.263167
211564,2025-Q1,loan,uzs,60,5.83,0.332233
211565,2025-Q1,security,uzs,97,20.95,0.229371
211566,2025-Q1,cash,eur,16,21.77,0.151555
211567,2025-Q1,security,eur,110,11.22,0.301333
211568,2025-Q1,security,usd,100,16.7,0.267852
211569,2025-Q1,cash,eur,106,4.72,0.291005
211570,2025-Q1,cash,uzs,48,12.65,0.193778
211571,2025-Q1,security,uzs,35,16.5,0.216987
211572,2025-Q1,loan,usd,97,20.16,0.244924
211573,2025-Q1,interbank,usd,16,12.38,0.21191
211574,2025-Q1,interbank,eur,10,11.56,0.230374
211575,2025-Q1,interbank,uzs,77,4.11,0.297026
211576,2025-Q1,loan,usd,106,11.71,0.315942
211577,2025-Q1,loan,usd,71,21.43,0.250651
211578,2025-Q1,loan,usd,53,6.46,0.308544
211579,2025-Q1,cash,usd,79,7.36,0.23611
211580,2025-Q1,loan,eur,23,18.64,0.21671
211581,2025-Q1,loan,usd,21,9.07,0.300967
211582,2025-Q1,loan,usd,101,16.1,0.27973
211583,2025-Q1,cash,usd,29,4.34,0.233287
211584,2025-Q1,security,usd,62,6.92,0.286307
211585,2025-Q1,security,eur,80,22.64,0.230994
211586,2025-Q1,security,usd,15,10.1,0.256335
211587,2025-Q1,interbank,usd,60,6.76,0.248131
211588,2025-Q1,security,uzs,28,19.06,0.200465
211589,2025-Q1,security,uzs,32,2.24,0.315178
211590,2025-Q1,security,eur,96,7.13,0.339359
211591,2025-Q1,loan,uzs,81,20.03,0.246852
211592,2025-Q1,security,usd,4,12.64,0.228865
211593,2025-Q1,security,usd,7,12.53,0.219434
211594,2025-Q1,loan,usd,20,17.11,0.253191
211595,2025-Q1,interbank,eur,38,19.54,0.186073
211596,2025-Q1,loan,usd,42,7.92,0.316744
211597,2025-Q1,cash,usd,11,7.04,0.215907
211598,2025-Q1,security,usd,7,1.87,0.313087
211599,2025-Q1,loan,usd,109,19.48,0.285383
211600,2025-Q1,cash,eur,115,7.59,0.254564
211601,2025-Q1,loan,usd,29,5.25,0.326441
211602,2025-Q1,security,usd,33,13.31,0.249335
211603,2025-Q1,loan,eur,92,15.35,0.277809
211604,2025-Q1,loan,eur,84,5.24,0.34767
211605,2025-Q1,security,eur,70,9.13,0.276441
211606,2025-Q1,interbank,uzs,70,23.21,0.155644
211607,2025-Q1,interbank,usd,39,18.37,0.193519
211608,2025-Q1,interbank,eur,63,18.79,0.212907
211609,2025-Q1,interbank,uzs,18,21.4,0.140974
211610,2025-Q1,interbank,uzs,85,4.39,0.319038
211611,2025-Q1,loan,uzs,51,10.97,0.292994
211612,2025-Q1,security,usd,42,21.61,0.183823
211613,2025-Q1,security,usd,10,6.73,0.284576
211614,2025-Q1,loan,eur,59,1.29,0.359501
211615,2025-Q1,interbank,usd,9,13.24,0.199415
211616,2025-Q1,security,eur,1,21.26,0.179125
211617,2025-Q1,interbank,eur,65,6.22,0.274687
211618,2025-Q1,security,usd,67,2.8,0.327112
211619,2025-Q1,loan,uzs,78,3.95,0.343872
211620,2025-Q1,interbank,uzs,75,22.04,0.188285
211621,2025-Q1,cash,eur,79,23.07,0.164746
211622,2025-Q1,security,uzs,27,23.62,0.204607
211623,2025-Q1,security,eur,48,1.71,0.342359
211624,2025-Q1,cash,eur,63,15.65,0.204907
211625,2025-Q1,security,eur,68,17.0,0.216931
211626,2025-Q1,cash,eur,78,21.82,0.153565
211627,2025-Q1,interbank,uzs,88,12.58,0.25528
211628,2025-Q1,interbank,eur,97,5.22,0.288465
211629,2025-Q1,security,uzs,34,2.78,0.298791
211630,2025-Q1,interbank,usd,67,15.53,0.205481
211631,2025-Q1,cash,eur,4,8.36,0.210877
211632,2025-Q1,cash,eur,7,19.95,0.149423
211633,2025-Q1,loan,usd,74,8.24,0.328864
211634,2025-Q1,loan,usd,29,8.65,0.288548
211635,2025-Q1,interbank,uzs,88,6.86,0.281672
211636,2025-Q1,interbank,usd,9,23.79,0.148354
211637,2025-Q1,security,usd,114,6.67,0.326518
211638,2025-Q1,cash,uzs,82,11.94,0.248518
211639,2025-Q1,security,eur,32,5.42,0.288582
211640,2025-Q1,interbank,eur,63,6.45,0.260989
211641,2025-Q1,security,uzs,80,2.01,0.339598
211642,2025-Q1,cash,usd,31,22.89,0.140885
211643,2025-Q1,interbank,uzs,58,15.85,0.221645
211644,2025-Q1,loan,uzs,67,11.47,0.317077
211645,2025-Q1,interbank,uzs,109,9.61,0.291762
211646,2025-Q1,cash,usd,84,9.52,0.26471
211647,2025-Q1,cash,eur,94,7.42,0.267716
211648,2025-Q1,security,usd,119,8.75,0.28669
211649,2025-Q1,interbank,usd,74,1.17,0.319706
211650,2025-Q1,interbank,uzs,27,2.96,0.283779
211651,2025-Q1,security,uzs,37,19.01,0.216872
211652,2025-Q1,cash,eur,114,7.61,0.267286
211653,2025-Q1,security,usd,107,19.61,0.247269
211654,2025-Q1,security,eur,35,15.56,0.247003
211655,2025-Q1,cash,uzs,37,0.99,0.267261
211656,2025-Q1,loan,usd,85,23.29,0.225671
211657,2025-Q1,cash,uzs,29,13.18,0.186918
211658,2025-Q1,loan,eur,4,8.75,0.277916
211659,2025-Q1,loan,usd,107,7.19,0.348649
211660,2025-Q1,loan,usd,60,10.65,0.30094
211661,2025-Q1,security,eur,30,18.16,0.23919
211662,2025-Q1,security,eur,16,6.37,0.286324
211663,2025-Q1,cash,eur,28,21.34,0.149919
211664,2025-Q1,security,usd,80,1.84,0.340802
211665,2025-Q1,security,eur,27,8.45,0.299507
211666,2025-Q1,security,usd,42,5.99,0.29637
211667,2025-Q1,security,usd,99,8.72,0.322611
211668,2025-Q1,loan,eur,92,20.13,0.268194
211669,2025-Q1,security,usd,117,3.54,0.361407
211670,2025-Q1,interbank,eur,47,9.76,0.244074
211671,2025-Q1,interbank,usd,111,20.64,0.210839
211672,2025-Q1,interbank,uzs,116,12.29,0.268819
211673,2025-Q1,interbank,usd,10,14.89,0.198554
211674,2025-Q1,interbank,usd,100,7.83,0.290997
211675,2025-Q1,interbank,usd,43,7.16,0.235528
211676,2025-Q1,security,eur,83,5.53,0.315638
211677,2025-Q1,loan,eur,36,17.33,0.246243
211678,2025-Q1,interbank,uzs,9,3.22,0.254351
211679,2025-Q1,cash,uzs,26,17.65,0.174455
211680,2025-Q1,interbank,eur,43,22.74,0.168423
211681,2025-Q1,interbank,uzs,78,11.52,0.238483
211682,2025-Q1,security,usd,31,15.83,0.224692
211683,2025-Q1,loan,eur,35,12.13,0.281423
211684,2025-Q1,loan,usd,109,7.73,0.3372
211685,2025-Q1,loan,uzs,91,0.99,0.393735
211686,2025-Q1,interbank,eur,41,2.17,0.289129
211687,2025-Q1,security,eur,118,1.15,0.363773
211688,2025-Q1,cash,uzs,19,3.46,0.24073
211689,2025-Q1,interbank,eur,70,1.03,0.306202
211690,2025-Q1,loan,usd,24,16.44,0.225452
211691,2025-Q1,interbank,usd,46,4.42,0.272297
211692,2025-Q1,interbank,usd,118,21.57,0.194036
211693,2025-Q1,cash,eur,5,5.67,0.225573
211694,2025-Q1,loan,usd,64,23.22,0.218323
211695,2025-Q1,cash,usd,115,11.45,0.274082
211696,2025-Q1,cash,eur,42,20.71,0.14267
211697,2025-Q1,cash,eur,8,21.57,0.152382
211698,2025-Q1,cash,eur,58,20.12,0.162314
211699,2025-Q1,security,eur,93,1.42,0.34116
211700,2025-Q1,loan,eur,27,15.78,0.223563
211701,2025-Q1,loan,eur,91,12.92,0.29664
211702,2025-Q1,interbank,uzs,63,4.44,0.320408
211703,2025-Q1,cash,eur,83,20.44,0.182772
211704,2025-Q1,interbank,uzs,62,3.35,0.28898
211705,2025-Q1,interbank,eur,52,10.69,0.249626
211706,2025-Q1,loan,uzs,1,6.71,0.309055
211707,2025-Q1,security,eur,6,9.86,0.301129
211708,2025-Q1,cash,usd,67,21.82,0.153705
211709,2025-Q1,interbank,usd,88,3.85,0.324695
211710,2025-Q1,interbank,usd,115,3.33,0.317862
211711,2025-Q1,interbank,uzs,36,1.92,0.272047
211712,2025-Q1,interbank,usd,88,18.7,0.240277
211713,2025-Q1,loan,usd,43,12.76,0.268238
211714,2025-Q1,cash,eur,44,1.75,0.262984
211715,2025-Q1,interbank,eur,94,10.2,0.258932
211716,2025-Q1,interbank,uzs,64,17.55,0.227873
211717,2025-Q1,loan,usd,91,22.5,0.241219
211718,2025-Q1,security,uzs,74,13.19,0.284515
211719,2025-Q1,cash,usd,82,14.24,0.222779
211720,2025-Q1,loan,usd,114,1.85,0.420964
211721,2025-Q1,security,uzs,77,6.92,0.320603
211722,2025-Q1,security,uzs,12,10.9,0.260015
211723,2025-Q1,cash,usd,30,4.64,0.243269
211724,2025-Q1,loan,uzs,28,12.72,0.279015
211725,2025-Q1,interbank,usd,37,19.93,0.194348
211726,2025-Q1,cash,uzs,88,0.34,0.292964
211727,2025-Q1,loan,uzs,28,3.3,0.341456
211728,2025-Q1,cash,uzs,119,13.06,0.229385
211729,2025-Q1,interbank,uzs,96,22.97,0.205741
211730,2025-Q1,interbank,usd,113,2.96,0.321367
211731,2025-Q1,loan,usd,20,1.6,0.317026
211732,2025-Q1,cash,eur,27,9.58,0.208482
211733,2025-Q1,interbank,eur,47,4.62,0.283132
211734,2025-Q1,loan,usd,35,1.06,0.348434
211735,2025-Q1,loan,eur,52,19.61,0.24994
211736,2025-Q1,interbank,eur,8,5.06,0.237721
211737,2025-Q1,cash,eur,112,21.61,0.183794
211738,2025-Q1,interbank,usd,81,23.2,0.198686
211739,2025-Q1,loan,eur,112,2.53,0.37194
211740,2025-Q1,cash,eur,94,9.04,0.255531
211741,2025-Q1,cash,uzs,68,3.56,0.268316
211742,2025-Q1,loan,eur,115,20.1,0.261019
211743,2025-Q1,interbank,eur,4,22.26,0.133861
211744,2025-Q1,interbank,usd,63,19.62,0.209337
211745,2025-Q1,security,uzs,52,11.39,0.272232
211746,2025-Q1,cash,usd,17,19.93,0.159795
211747,2025-Q1,interbank,eur,12,7.04,0.26425
211748,2025-Q1,interbank,uzs,103,9.44,0.273389
211749,2025-Q1,interbank,usd,47,22.23,0.198369
211750,2025-Q1,loan,usd,98,7.72,0.322724
211751,2025-Q1,cash,uzs,98,19.23,0.181988
211752,2025-Q1,cash,usd,79,0.06,0.302675
211753,2025-Q1,loan,eur,69,1.33,0.362143
211754,2025-Q1,loan,eur,53,7.25,0.3216
